trip_id,run_id,truck_id,load_zone,dump_zone,depart_time_s,arrive_load_s,load_complete_s,depart_load_s,arrive_dump_s,unload_complete_s,travel_to_mine_s,load_wait_s,queue_wait_service_s,travel_to_dump_s,unload_wait_s,total_trip_duration_s,cargo_kg,fuel_L,co2_kg
6493,81,0,load_zone_23,dump_zone_22,451.99,498.07,501.07,503.07,553.18,556.32,46.07,3.0,0.0,50.11,3.14,104.32,1000.0,0.3987,1.0685
6494,81,1,load_zone_23,dump_zone_22,463.04,511.12,513.91,515.91,570.38,573.39,48.09,2.79,0.0,54.47,3.01,110.36,1000.0,0.3926,1.0521
6495,81,2,load_zone_23,dump_zone_22,465.9,516.71,519.84,521.84,580.61,583.64,50.82,3.13,0.0,58.77,3.04,117.74,1000.0,0.3495,0.9365
6496,81,0,load_zone_23,dump_zone_22,556.32,605.23,608.03,610.03,657.0,660.15,48.91,2.81,0.0,46.97,3.15,103.83,1000.0,0.4127,1.1059
6497,81,1,load_zone_23,dump_zone_22,573.39,620.06,622.83,624.83,678.29,681.14,46.67,2.76,0.0,53.46,2.85,107.75,1000.0,0.3677,0.9855
6498,81,2,load_zone_23,dump_zone_22,583.64,632.61,635.87,637.87,682.89,685.88,48.97,3.26,0.0,45.02,2.99,102.24,1000.0,0.3188,0.8544
6499,81,0,load_zone_23,dump_zone_22,660.15,711.76,714.83,716.83,769.65,772.6,51.61,3.06,0.0,52.83,2.95,112.45,1000.0,0.3697,0.9907
6500,81,1,load_zone_23,dump_zone_22,681.14,736.09,738.98,740.98,788.55,791.67,54.95,2.9,0.0,47.56,3.13,110.53,1000.0,0.3386,0.9076
6501,81,2,load_zone_1,dump_zone_2,685.88,781.6,784.54,786.54,864.0,866.93,95.72,2.94,0.0,77.46,2.93,181.05,1000.0,0.5137,1.3767
6502,81,0,load_zone_1,dump_zone_2,772.6,872.49,875.46,877.46,964.79,967.94,99.89,2.97,0.0,87.33,3.14,195.34,1000.0,0.5588,1.4976
6503,81,1,load_zone_1,dump_zone_2,791.67,883.78,886.85,888.85,971.98,974.96,92.11,3.06,0.0,83.13,2.98,183.29,1000.0,0.6274,1.6815
6504,81,2,load_zone_1,dump_zone_2,866.93,953.36,956.5,958.5,1037.03,1040.18,86.43,3.14,0.0,78.53,3.14,173.25,1000.0,0.6368,1.7066
6505,81,0,load_zone_1,dump_zone_2,967.94,1072.15,1074.9,1076.9,1154.99,1157.95,104.22,2.74,0.0,78.09,2.96,190.01,1000.0,0.625,1.6751
6506,81,1,load_zone_1,dump_zone_2,974.96,1077.48,1080.33,1082.33,1159.43,1162.3,102.51,2.85,0.0,77.1,2.87,187.34,1000.0,0.5557,1.4893
6507,81,2,load_zone_1,dump_zone_2,1040.18,1121.91,1124.91,1126.91,1204.01,1206.99,81.73,3.01,0.0,77.1,2.99,166.81,1000.0,0.5682,1.5229
6508,81,0,load_zone_1,dump_zone_2,1157.95,1248.99,1251.9,1253.9,1330.71,1333.81,91.04,2.92,0.0,76.8,3.11,175.86,1000.0,0.5876,1.5748
6509,81,1,load_zone_1,dump_zone_2,1162.3,1283.06,1286.13,1288.13,1366.48,1369.43,120.76,3.07,0.0,78.35,2.95,207.13,1000.0,0.568,1.5222
6510,81,2,load_zone_1,dump_zone_2,1206.99,1315.39,1318.12,1320.12,1407.04,1409.88,108.39,2.74,0.0,86.91,2.85,202.89,1000.0,0.5796,1.5534
6511,81,0,load_zone_26,load_zone_29,1333.81,1442.7,1445.72,1447.72,1516.02,1518.74,108.89,3.02,0.0,68.3,2.72,184.92,1000.0,0.6391,1.7128
6512,81,1,load_zone_26,load_zone_29,1369.43,1489.65,1492.63,1494.63,1577.73,1580.95,120.22,2.98,0.0,83.09,3.23,211.52,1000.0,0.652,1.7474
6513,81,2,load_zone_26,load_zone_29,1409.88,1531.16,1534.39,1536.39,1609.48,1612.48,121.28,3.23,0.0,73.1,3.0,202.6,1000.0,0.7306,1.958
6514,81,0,load_zone_26,load_zone_29,1518.74,1644.67,1647.73,1649.73,1729.0,1731.97,125.93,3.06,0.0,79.27,2.97,213.24,1000.0,0.5794,1.5528
6515,81,1,load_zone_26,load_zone_29,1580.95,1699.95,1702.71,1704.71,1785.76,1788.75,119.0,2.76,0.0,81.05,2.99,207.79,1000.0,0.6859,1.8382
6516,81,2,load_zone_26,load_zone_29,1612.48,1739.39,1742.16,1744.16,1826.34,1829.18,126.91,2.77,0.0,82.18,2.84,216.7,1000.0,0.6093,1.6328
6517,81,0,load_zone_26,load_zone_29,1731.97,1858.27,1861.43,1863.43,1937.33,1940.24,126.3,3.16,0.0,73.9,2.91,208.26,1000.0,0.6647,1.7814
6518,81,1,load_zone_26,load_zone_29,1788.75,1893.79,1896.62,1898.62,1975.09,1978.31,105.05,2.83,0.0,76.47,3.22,189.56,1000.0,0.5872,1.5738
6519,81,2,load_zone_26,load_zone_29,1829.18,1928.71,1931.7,1933.7,2001.27,2004.2,99.53,2.99,0.0,67.56,2.93,175.01,1000.0,0.672,1.8011
6520,81,0,load_zone_26,load_zone_29,1940.24,2051.69,2054.63,2056.63,2141.55,2144.7,111.45,2.94,0.0,84.91,3.15,204.46,1000.0,0.571,1.5302
6521,81,1,load_zone_2,dump_zone_2,1978.31,2079.81,2082.64,2084.64,2165.83,2168.64,101.5,2.83,0.0,81.19,2.81,190.34,1000.0,0.7044,1.8879
6522,81,2,load_zone_27,dump_zone_3,2004.2,2150.81,2153.88,2155.88,2320.76,2323.51,146.61,3.08,0.0,164.87,2.75,319.31,1000.0,1.0882,2.9164
6523,81,0,load_zone_27,dump_zone_3,2144.7,2280.04,2282.75,2284.75,2440.25,2443.35,135.33,2.72,0.0,155.5,3.1,298.65,1000.0,0.8557,2.2931
6524,81,1,load_zone_27,dump_zone_3,2168.64,2304.04,2307.02,2309.02,2457.34,2460.32,135.4,2.98,0.0,148.32,2.98,291.67,1000.0,1.1131,2.9832
6525,81,2,load_zone_27,dump_zone_3,2323.51,2472.03,2475.08,2477.08,2652.71,2655.56,148.52,3.06,0.0,175.62,2.86,332.06,1000.0,0.9609,2.5751
6526,81,0,load_zone_27,dump_zone_3,2443.35,2611.23,2614.35,2616.35,2795.38,2798.53,167.87,3.12,0.0,179.03,3.14,355.17,1000.0,1.0774,2.8875
6527,81,1,load_zone_24,dump_zone_3,2460.32,2619.18,2622.44,2624.44,2783.51,2801.46,158.87,3.25,0.0,159.07,17.95,341.14,1000.0,1.0512,2.8171
6528,81,2,load_zone_27,dump_zone_3,2655.56,2784.87,2788.14,2790.14,2934.51,2937.6,129.31,3.27,0.0,144.37,3.09,282.04,1000.0,1.0077,2.7005
6529,81,0,load_zone_27,dump_zone_3,2798.53,2949.24,2952.18,2954.18,3099.49,3102.27,150.71,2.94,0.0,145.31,2.78,303.74,1000.0,0.9991,2.6777
6530,81,1,load_zone_24,dump_zone_3,2801.46,2964.6,2967.84,2969.84,3134.02,3137.07,163.14,3.24,0.0,164.19,3.04,335.61,1000.0,0.7721,2.0692
6531,81,2,load_zone_27,dump_zone_3,2937.6,3110.75,3113.77,3115.77,3267.83,3270.85,173.15,3.02,0.0,152.06,3.02,333.25,1000.0,1.0544,2.8257
6532,81,0,load_zone_27,dump_zone_3,3102.27,3252.62,3255.42,3257.42,3421.3,3424.69,150.35,2.8,0.0,163.88,3.39,322.42,1000.0,1.0966,2.9389
6533,81,1,load_zone_27,dump_zone_3,3137.07,3287.46,3290.3,3292.3,3479.35,3482.48,150.4,2.84,0.0,187.05,3.13,345.41,1000.0,0.9724,2.606
6534,81,2,load_zone_24,dump_zone_3,3270.85,3430.55,3433.2,3435.2,3599.02,3601.8,159.7,2.65,0.0,163.82,2.79,330.95,1000.0,1.1893,3.1875
6535,81,0,load_zone_24,dump_zone_3,3424.69,3576.29,3579.49,3581.49,3765.3,3768.26,151.6,3.2,0.0,183.81,2.97,343.57,1000.0,0.9948,2.6661
6536,81,1,load_zone_24,dump_zone_3,3482.48,3657.6,3660.56,3662.56,3847.66,3850.89,175.12,2.96,0.0,185.1,3.23,368.41,1000.0,1.1322,3.0344
6537,81,2,load_zone_24,dump_zone_3,3601.8,3771.41,3774.31,3776.31,3936.03,3938.87,169.6,2.9,0.0,159.72,2.84,337.07,1000.0,0.8926,2.3922
6538,81,0,load_zone_24,dump_zone_3,3768.26,3946.64,3949.47,3951.47,4110.04,4113.19,178.37,2.83,0.0,158.58,3.15,344.93,1000.0,0.9773,2.6193
6539,81,1,load_zone_24,dump_zone_3,3850.89,3997.55,4000.35,4002.35,4187.0,4190.04,146.66,2.8,0.0,184.65,3.04,339.15,1000.0,0.9658,2.5885
6540,81,2,load_zone_24,dump_zone_3,3938.87,4084.3,4087.31,4089.31,4229.2,4232.06,145.43,3.01,0.0,139.89,2.87,293.19,1000.0,1.0872,2.9137
6541,81,0,load_zone_24,dump_zone_3,4113.19,4267.33,4270.2,4272.2,4426.68,4429.89,154.14,2.87,0.0,154.48,3.21,316.7,1000.0,1.102,2.9534
6542,81,1,load_zone_29,dump_zone_3,4190.04,4342.47,4345.19,4347.19,4495.01,4498.18,152.43,2.72,0.0,147.82,3.17,308.14,1000.0,1.1726,3.1426
6543,81,2,load_zone_29,dump_zone_3,4232.06,4406.78,4409.9,4411.9,4576.17,4579.32,174.72,3.12,0.0,164.26,3.15,347.26,1000.0,1.0674,2.8606
6544,81,0,load_zone_29,dump_zone_3,4429.89,4586.5,4589.56,4591.56,4744.46,4747.55,156.6,3.06,0.0,152.91,3.08,317.65,1000.0,1.0312,2.7636
6545,81,1,load_zone_29,dump_zone_3,4498.18,4655.68,4658.8,4660.8,4823.77,4826.57,157.5,3.12,0.0,162.98,2.79,328.39,1000.0,0.9561,2.5623
6546,81,2,load_zone_29,dump_zone_3,4579.32,4726.54,4729.59,4731.59,4895.47,4898.31,147.22,3.05,0.0,163.89,2.84,318.99,1000.0,1.1726,3.1426
6547,81,0,load_zone_29,dump_zone_3,4747.55,4927.63,4930.8,4932.8,5104.15,5107.02,180.08,3.17,0.0,171.35,2.86,359.47,1000.0,0.9791,2.624
6548,81,1,load_zone_29,dump_zone_3,4826.57,4994.42,4997.29,4999.29,5164.64,5167.85,167.86,2.87,0.0,165.35,3.21,341.29,1000.0,1.107,2.9668
6549,81,2,load_zone_29,dump_zone_3,4898.31,5068.59,5071.84,5073.84,5230.76,5233.73,170.28,3.25,0.0,156.91,2.98,335.42,1000.0,1.1844,3.1743
6550,81,0,load_zone_29,dump_zone_3,5107.02,5260.72,5263.8,5265.8,5433.9,5437.2,153.7,3.08,0.0,168.1,3.3,330.18,1000.0,1.0276,2.7541
6551,81,1,load_zone_29,dump_zone_3,5167.85,5331.69,5334.47,5336.47,5510.19,5512.86,163.83,2.79,0.0,173.71,2.67,345.01,1000.0,0.9679,2.5939
6552,81,2,load_zone_25,dump_zone_3,5233.73,5435.23,5438.1,5440.1,5655.02,5657.84,201.5,2.86,0.0,214.93,2.82,424.11,1000.0,1.4147,3.7915
6553,81,0,load_zone_25,dump_zone_3,5437.2,5615.77,5618.99,5620.99,5804.35,5807.54,178.57,3.22,0.0,183.36,3.19,370.34,1000.0,1.3411,3.594
6554,81,1,load_zone_25,dump_zone_3,5512.86,5674.28,5677.45,5679.45,5849.41,5852.45,161.42,3.17,0.0,169.95,3.05,339.59,1000.0,1.1311,3.0314
6555,81,2,load_zone_25,dump_zone_3,5657.84,5839.72,5842.95,5844.95,6050.72,6053.72,181.87,3.23,0.0,205.78,3.0,395.88,1000.0,1.1422,3.0612
6556,81,0,load_zone_25,dump_zone_3,5807.54,5990.45,5993.65,5995.65,6204.93,6207.96,182.91,3.2,0.0,209.29,3.03,400.42,1000.0,1.1616,3.113
6557,81,1,load_zone_25,dump_zone_3,5852.45,6055.68,6058.47,6060.47,6273.98,6276.95,203.23,2.78,0.0,213.52,2.97,424.49,1000.0,1.3683,3.667
6558,81,2,load_zone_25,dump_zone_3,6053.72,6241.85,6244.88,6246.88,6428.47,6431.53,188.13,3.03,0.0,181.59,3.06,377.81,1000.0,1.0883,2.9166
6559,81,0,load_zone_25,dump_zone_3,6207.96,6396.35,6399.28,6401.28,6595.81,6598.69,188.39,2.93,0.0,194.53,2.88,390.73,1000.0,1.1605,3.1102
6560,81,1,load_zone_25,dump_zone_3,6276.95,6449.45,6452.3,6454.3,6656.14,6659.17,172.5,2.85,0.0,201.84,3.03,382.22,1000.0,1.1806,3.164
6561,81,2,load_zone_25,dump_zone_3,6431.53,6607.99,6610.97,6612.97,6822.69,6825.59,176.46,2.98,0.0,209.71,2.9,394.06,1000.0,1.1327,3.0355
6562,82,0,load_zone_22,dump_zone_23,8.79,60.91,63.94,65.94,109.56,112.44,52.12,3.03,0.0,43.62,2.88,103.65,1000.0,0.3803,1.0193
6563,82,2,load_zone_22,dump_zone_23,14.83,68.01,71.07,73.07,118.09,121.15,53.18,3.06,0.0,45.02,3.06,106.33,1000.0,0.2985,0.7999
6564,82,1,load_zone_22,dump_zone_23,21.01,74.07,77.31,79.31,130.35,133.38,53.06,3.24,0.0,51.05,3.02,112.37,1000.0,0.3196,0.8566
6565,82,0,load_zone_22,dump_zone_23,112.44,156.11,159.1,161.1,202.55,205.51,43.67,2.99,0.0,41.45,2.95,93.06,1000.0,0.3236,0.8672
6566,82,2,load_zone_22,dump_zone_23,121.15,176.88,179.93,181.93,221.64,224.62,55.73,3.04,0.0,39.72,2.98,103.47,1000.0,0.3025,0.8108
6567,82,1,load_zone_22,dump_zone_23,133.38,193.58,196.46,198.46,244.21,247.29,60.2,2.88,0.0,45.75,3.08,113.91,1000.0,0.2857,0.7657
6568,82,0,load_zone_22,dump_zone_23,205.51,255.78,258.83,260.83,308.59,311.63,50.27,3.05,0.0,47.75,3.04,106.12,1000.0,0.3645,0.977
6569,82,2,load_zone_22,dump_zone_23,224.62,280.31,283.45,285.45,327.7,330.45,55.69,3.14,0.0,42.25,2.75,105.82,1000.0,0.3097,0.8299
6570,82,1,load_zone_22,dump_zone_23,247.29,299.97,302.92,304.92,349.98,352.71,52.68,2.95,0.0,45.06,2.73,105.42,1000.0,0.2679,0.7181
6571,82,0,load_zone_22,dump_zone_23,311.63,364.43,367.29,369.29,410.81,413.65,52.8,2.86,0.0,41.52,2.84,102.02,1000.0,0.3362,0.9011
6572,82,2,load_zone_23,dump_zone_22,330.45,386.86,390.06,392.06,445.8,448.74,56.41,3.2,0.0,53.74,2.94,118.29,1000.0,0.3743,1.0031
6573,82,1,load_zone_23,dump_zone_22,352.71,409.33,412.33,414.33,466.83,469.77,56.62,3.0,0.0,52.5,2.94,117.06,1000.0,0.3796,1.0174
6574,82,0,load_zone_23,dump_zone_22,413.65,468.43,471.39,473.39,528.06,530.83,54.78,2.97,0.0,54.66,2.78,117.18,1000.0,0.3567,0.9559
6575,82,2,load_zone_23,dump_zone_22,448.74,499.05,502.06,504.06,558.24,561.47,50.31,3.02,0.0,54.17,3.24,112.73,1000.0,0.3334,0.8936
6576,82,1,load_zone_23,dump_zone_22,469.77,514.43,517.33,519.33,567.64,570.8,44.65,2.9,0.0,48.31,3.16,101.03,1000.0,0.3119,0.8359
6577,82,0,load_zone_23,dump_zone_22,530.83,577.17,580.29,582.29,637.22,639.99,46.33,3.13,0.0,54.93,2.77,109.16,1000.0,0.2949,0.7903
6578,82,2,load_zone_23,dump_zone_22,561.47,609.35,612.37,614.37,670.34,673.22,47.88,3.02,0.0,55.97,2.89,111.75,1000.0,0.3849,1.0315
6579,82,1,load_zone_23,dump_zone_22,570.8,622.4,625.16,627.16,679.87,682.76,51.6,2.76,0.0,52.71,2.88,111.95,1000.0,0.4285,1.1485
6580,82,0,load_zone_23,dump_zone_22,639.99,689.71,692.65,694.65,743.75,746.77,49.72,2.94,0.0,49.1,3.02,106.78,1000.0,0.3901,1.0454
6581,82,2,load_zone_23,dump_zone_22,673.22,726.85,730.04,732.04,782.34,785.46,53.63,3.19,0.0,50.29,3.12,112.23,1000.0,0.3424,0.9178
6582,82,1,load_zone_1,dump_zone_2,682.76,778.12,781.28,783.28,867.64,870.41,95.36,3.16,0.0,84.36,2.77,187.65,1000.0,0.5918,1.586
6583,82,0,load_zone_1,dump_zone_2,746.77,842.88,845.79,847.79,924.61,927.76,96.11,2.91,0.0,76.82,3.16,181.0,1000.0,0.6191,1.6591
6584,82,2,load_zone_1,dump_zone_2,785.46,898.05,901.07,903.07,979.89,982.93,112.59,3.02,0.0,76.82,3.05,197.48,1000.0,0.6403,1.716
6585,82,1,load_zone_1,dump_zone_2,870.41,977.23,980.07,982.07,1063.16,1066.05,106.82,2.84,0.0,81.09,2.89,195.64,1000.0,0.596,1.5974
6586,82,0,load_zone_1,dump_zone_2,927.76,1032.77,1035.59,1037.59,1108.77,1111.88,105.0,2.82,0.0,71.18,3.11,184.12,1000.0,0.5116,1.3712
6587,82,2,load_zone_1,dump_zone_2,982.93,1070.61,1073.58,1075.58,1163.39,1166.34,87.68,2.97,0.0,87.81,2.96,183.41,1000.0,0.6681,1.7904
6588,82,1,load_zone_1,dump_zone_2,1066.05,1154.21,1157.45,1159.45,1231.8,1234.84,88.16,3.24,0.0,72.35,3.03,168.79,1000.0,0.6276,1.6819
6589,82,0,load_zone_1,dump_zone_2,1111.88,1205.84,1208.73,1210.73,1290.53,1293.58,93.95,2.89,0.0,79.8,3.05,181.7,1000.0,0.6365,1.7058
6590,82,2,load_zone_1,dump_zone_2,1166.34,1264.2,1267.3,1269.3,1356.62,1359.47,97.86,3.1,0.0,87.32,2.84,193.12,1000.0,0.5791,1.5521
6591,82,1,load_zone_1,dump_zone_2,1234.84,1327.73,1330.8,1332.8,1418.14,1421.16,92.89,3.07,0.0,85.34,3.02,186.32,1000.0,0.6472,1.7345
6592,82,0,load_zone_26,load_zone_29,1293.58,1390.22,1393.14,1395.14,1469.06,1472.1,96.64,2.92,0.0,73.92,3.04,178.52,1000.0,0.666,1.7848
6593,82,2,load_zone_26,load_zone_29,1359.47,1473.05,1476.11,1478.11,1547.61,1550.62,113.58,3.06,0.0,69.5,3.02,191.16,1000.0,0.5384,1.4429
6594,82,1,load_zone_26,load_zone_29,1421.16,1532.07,1535.32,1537.32,1617.31,1620.15,110.91,3.25,0.0,79.99,2.84,198.98,1000.0,0.681,1.825
6595,82,0,load_zone_26,load_zone_29,1472.1,1575.91,1578.73,1580.73,1650.5,1653.59,103.81,2.82,0.0,69.77,3.09,181.49,1000.0,0.6393,1.7133
6596,82,2,load_zone_26,load_zone_29,1550.62,1661.36,1664.36,1666.36,1746.88,1749.89,110.73,3.01,0.0,80.51,3.02,199.27,1000.0,0.6119,1.64
6597,82,1,load_zone_26,load_zone_29,1620.15,1724.4,1727.61,1729.61,1817.79,1821.03,104.25,3.21,0.0,88.18,3.24,200.88,1000.0,0.5971,1.6001
6598,82,0,load_zone_26,load_zone_29,1653.59,1760.98,1764.15,1766.15,1841.24,1844.24,107.39,3.16,0.0,75.09,3.0,190.65,1000.0,0.5968,1.5995
6599,82,2,load_zone_26,load_zone_29,1749.89,1866.79,1869.59,1871.59,1944.68,1947.7,116.9,2.8,0.0,73.09,3.02,197.81,1000.0,0.5985,1.6041
6600,82,1,load_zone_26,load_zone_29,1821.03,1934.49,1937.36,1939.36,2000.35,2003.34,113.47,2.87,0.0,60.99,2.99,182.31,1000.0,0.5354,1.4349
6601,82,0,load_zone_26,load_zone_29,1844.24,1944.36,1947.46,1949.46,2027.38,2030.24,100.12,3.11,0.0,77.91,2.87,186.0,1000.0,0.6146,1.647
6602,82,2,load_zone_2,dump_zone_2,1947.7,2060.87,2064.05,2066.05,2142.1,2145.08,113.17,3.18,0.0,76.05,2.97,197.38,1000.0,0.6648,1.7817
6603,82,1,load_zone_27,dump_zone_3,2003.34,2157.58,2160.72,2162.72,2305.4,2308.56,154.24,3.14,0.0,142.68,3.16,305.22,1000.0,1.044,2.798
6604,82,0,load_zone_27,dump_zone_3,2030.24,2185.56,2188.68,2190.68,2349.46,2352.33,155.31,3.13,0.0,158.77,2.88,322.09,1000.0,1.0262,2.7503
6605,82,2,load_zone_27,dump_zone_3,2145.08,2295.18,2298.34,2300.34,2462.86,2466.19,150.1,3.16,0.0,162.52,3.33,321.11,1000.0,1.0182,2.7289
6606,82,1,load_zone_27,dump_zone_3,2308.56,2463.97,2467.12,2469.12,2621.68,2624.61,155.41,3.15,0.0,152.56,2.92,316.05,1000.0,1.3534,3.627
6607,82,0,load_zone_27,dump_zone_3,2352.33,2482.09,2485.24,2487.24,2678.27,2681.1,129.76,3.15,0.0,191.03,2.83,328.77,1000.0,1.2683,3.3992
6608,82,2,load_zone_27,dump_zone_3,2466.19,2604.84,2607.64,2609.64,2768.57,2771.55,138.65,2.81,0.0,158.93,2.98,305.36,1000.0,1.0241,2.7447
6609,82,1,load_zone_27,dump_zone_3,2624.61,2784.33,2787.25,2789.25,2984.08,2986.66,159.72,2.92,0.0,194.83,2.59,362.06,1000.0,1.0963,2.9381
6610,82,0,load_zone_27,dump_zone_3,2681.1,2824.28,2827.28,2829.28,3016.02,3018.91,143.18,2.99,0.0,186.74,2.89,337.8,1000.0,0.9253,2.4797
6611,82,2,load_zone_27,dump_zone_3,2771.55,2928.78,2932.0,2934.0,3093.44,3096.41,157.24,3.22,0.0,159.44,2.97,324.86,1000.0,1.1752,3.1495
6612,82,1,load_zone_27,dump_zone_3,2986.66,3119.9,3123.02,3125.02,3265.37,3268.31,133.24,3.12,0.0,140.35,2.93,281.64,1000.0,1.0024,2.6865
6613,82,0,load_zone_24,dump_zone_3,3018.91,3161.1,3164.19,3166.19,3310.87,3313.87,142.19,3.1,0.0,144.68,3.0,294.97,1000.0,0.9177,2.4594
6614,82,2,load_zone_24,dump_zone_3,3096.41,3260.91,3263.9,3265.9,3439.23,3442.38,164.51,2.98,0.0,173.33,3.15,345.97,1000.0,0.9237,2.4754
6615,82,1,load_zone_24,dump_zone_3,3268.31,3430.17,3433.05,3435.05,3595.54,3598.85,161.86,2.88,0.0,160.49,3.31,330.54,1000.0,1.0504,2.8151
6616,82,0,load_zone_24,dump_zone_3,3313.87,3461.28,3464.15,3466.15,3624.84,3627.66,147.41,2.87,0.0,158.69,2.83,313.79,1000.0,0.9804,2.6274
6617,82,2,load_zone_24,dump_zone_3,3442.38,3592.37,3595.56,3597.56,3745.81,3748.69,150.0,3.19,0.0,148.25,2.89,306.32,1000.0,0.9308,2.4946
6618,82,1,load_zone_24,dump_zone_3,3598.85,3738.89,3742.05,3744.05,3886.24,3889.28,140.04,3.15,0.0,142.19,3.04,290.43,1000.0,1.0974,2.9409
6619,82,0,load_zone_24,dump_zone_3,3627.66,3794.99,3798.21,3800.21,3954.42,3957.33,167.33,3.22,0.0,154.22,2.91,329.67,1000.0,0.914,2.4496
6620,82,2,load_zone_24,dump_zone_3,3748.69,3908.04,3911.06,3913.06,4073.33,4076.48,159.34,3.02,0.0,160.27,3.15,327.79,1000.0,1.0374,2.7802
6621,82,1,load_zone_24,dump_zone_3,3889.28,4047.87,4050.91,4052.91,4228.58,4231.66,158.59,3.04,0.0,175.67,3.07,342.38,1000.0,0.881,2.361
6622,82,0,load_zone_24,dump_zone_3,3957.33,4158.08,4161.0,4163.0,4301.28,4304.19,200.75,2.92,0.0,138.28,2.91,346.86,1000.0,1.2429,3.3309
6623,82,2,load_zone_29,dump_zone_3,4076.48,4229.96,4232.87,4234.87,4406.6,4409.44,153.47,2.92,0.0,171.72,2.84,332.96,1000.0,1.1362,3.045
6624,82,1,load_zone_29,dump_zone_3,4231.66,4383.61,4386.7,4388.7,4557.31,4560.6,151.95,3.09,0.0,168.61,3.29,328.94,1000.0,0.9392,2.5171
6625,82,0,load_zone_29,dump_zone_3,4304.19,4463.44,4466.44,4468.44,4632.82,4636.21,159.25,3.0,0.0,164.38,3.39,332.02,1000.0,1.0563,2.8308
6626,82,2,load_zone_29,dump_zone_3,4409.44,4538.15,4541.13,4543.13,4706.36,4709.32,128.71,2.98,0.0,163.23,2.96,299.88,1000.0,0.9977,2.6737
6627,82,1,load_zone_29,dump_zone_3,4560.6,4704.78,4707.83,4709.83,4904.34,4907.31,144.18,3.05,0.0,194.51,2.97,346.71,1000.0,1.3036,3.4936
6628,82,0,load_zone_29,dump_zone_3,4636.21,4786.23,4789.04,4791.04,4964.89,4968.0,150.02,2.81,0.0,173.85,3.11,331.79,1000.0,0.953,2.5539
6629,82,2,load_zone_29,dump_zone_3,4709.32,4876.61,4879.63,4881.63,5073.4,5076.08,167.29,3.01,0.0,191.78,2.67,366.75,1000.0,1.0787,2.891
6630,82,1,load_zone_29,dump_zone_3,4907.31,5074.73,5077.95,5079.95,5257.76,5260.99,167.42,3.22,0.0,177.81,3.23,353.68,1000.0,1.0608,2.843
6631,82,0,load_zone_29,dump_zone_3,4968.0,5120.72,5123.64,5125.64,5276.66,5279.73,152.71,2.92,0.0,151.02,3.07,311.72,1000.0,0.9299,2.4922
6632,82,2,load_zone_29,dump_zone_3,5076.08,5225.34,5228.24,5230.24,5403.56,5406.62,149.27,2.9,0.0,173.32,3.06,330.55,1000.0,0.9874,2.6462
6633,82,1,load_zone_25,dump_zone_3,5260.99,5452.33,5455.04,5457.04,5634.35,5637.5,191.34,2.71,0.0,177.31,3.14,376.5,1000.0,1.1411,3.0583
6634,82,0,load_zone_25,dump_zone_3,5279.73,5463.04,5466.12,5468.12,5646.65,5649.7,183.31,3.08,0.0,178.53,3.05,369.97,1000.0,1.293,3.4652
6635,82,2,load_zone_25,dump_zone_3,5406.62,5585.43,5588.49,5590.49,5778.72,5781.95,178.81,3.06,0.0,188.23,3.23,375.33,1000.0,1.2641,3.3878
6636,82,1,load_zone_25,dump_zone_3,5637.5,5809.51,5812.49,5814.49,6007.52,6010.22,172.02,2.98,0.0,193.03,2.7,372.72,1000.0,1.0002,2.6805
6637,82,0,load_zone_25,dump_zone_3,5649.7,5835.74,5838.69,5840.69,6029.94,6033.07,186.04,2.96,0.0,189.25,3.13,383.37,1000.0,1.1118,2.9796
6638,82,2,load_zone_25,dump_zone_3,5781.95,5948.24,5951.15,5953.15,6129.64,6132.64,166.29,2.91,0.0,176.5,2.99,350.69,1000.0,1.1287,3.0248
6639,82,1,load_zone_25,dump_zone_3,6010.22,6165.2,6168.22,6170.22,6320.36,6323.19,154.98,3.02,0.0,150.14,2.83,312.97,1000.0,0.9805,2.6279
6640,82,0,load_zone_25,dump_zone_3,6033.07,6229.45,6232.44,6234.44,6446.78,6449.82,196.38,2.99,0.0,212.34,3.04,416.75,1000.0,1.2605,3.378
6641,82,2,load_zone_25,dump_zone_3,6132.64,6285.06,6288.24,6290.24,6492.66,6495.93,152.42,3.19,0.0,202.42,3.28,363.3,1000.0,1.1728,3.1432
6642,82,1,load_zone_25,dump_zone_3,6323.19,6493.24,6496.31,6498.31,6707.83,6710.96,170.05,3.07,0.0,209.52,3.13,387.77,1000.0,1.1471,3.0743
6643,83,1,load_zone_22,dump_zone_23,23.76,79.18,82.18,84.18,119.92,122.98,55.42,3.0,0.0,35.74,3.06,99.21,1000.0,0.3161,0.8471
6644,83,0,load_zone_22,dump_zone_23,23.82,72.23,85.04,87.04,132.49,135.58,48.41,12.81,9.96,45.45,3.09,111.76,1000.0,0.2971,0.7962
6645,83,2,load_zone_22,dump_zone_23,26.29,77.11,88.11,90.11,136.58,139.59,50.82,11.0,7.93,46.47,3.0,113.3,1000.0,0.3308,0.8866
6646,83,1,load_zone_22,dump_zone_23,122.98,176.45,179.22,181.22,221.66,224.75,53.47,2.77,0.0,40.44,3.09,101.77,1000.0,0.3826,1.0253
6647,83,0,load_zone_22,dump_zone_23,135.58,191.23,194.05,196.05,240.1,243.23,55.66,2.82,0.0,44.05,3.13,107.65,1000.0,0.3478,0.932
